trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_42_trip_12_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_42,shape_136,0
block_42_trip_13_service_3,route_943,service_3,Miśnieńska,"",1,block_42,shape_137,0
block_42_trip_14_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_42,shape_136,0
block_42_trip_15_service_3,route_943,service_3,Miśnieńska,"",1,block_42,shape_137,0
block_42_trip_16_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_42,shape_136,0
block_42_trip_17_service_3,route_943,service_3,Miśnieńska,"",1,block_42,shape_137,0
block_42_trip_18_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_42,shape_136,0
block_42_trip_19_service_3,route_943,service_3,Miśnieńska,"",1,block_42,shape_137,0
block_42_trip_20_service_3,route_943,service_3,Zaj. Nowa Huta,"",0,block_42,shape_139,0
block_43_trip_1_service_3,route_943,service_3,Borek Fałęcki,"",0,block_43,shape_140,0
block_43_trip_2_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_191,0
block_43_trip_3_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_4_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_5_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_6_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_7_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_8_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_9_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_10_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_11_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_12_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_13_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_14_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_15_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_16_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_17_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_18_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_19_service_3,route_943,service_3,Miśnieńska,"",1,block_43,shape_137,0
block_43_trip_20_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_43,shape_136,0
block_43_trip_21_service_3,route_943,service_3,Zajezdnia Podgórze,"",0,block_43,shape_189,0
block_44_trip_1_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_188,0
block_44_trip_2_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_3_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_4_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_5_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_6_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_7_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_8_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_9_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_10_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_11_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_12_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_13_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_14_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_15_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_16_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_17_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_18_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_19_service_3,route_943,service_3,Dworzec Towarowy,"",0,block_44,shape_136,0
block_44_trip_20_service_3,route_943,service_3,Miśnieńska,"",1,block_44,shape_137,0
block_44_trip_21_service_3,route_943,service_3,Zaj. Nowa Huta,"",0,block_44,shape_139,0
block_51_trip_1_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_51,shape_9,0
block_51_trip_2_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_51,shape_23716,0
block_51_trip_3_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_51,shape_23715,0
block_51_trip_4_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_51,shape_23716,0
block_51_trip_5_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_51,shape_23715,0
block_51_trip_6_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_51,shape_23716,0
block_51_trip_7_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_51,shape_23715,0
block_51_trip_8_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_51,shape_23716,0
block_51_trip_9_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_51,shape_23715,0
block_51_trip_10_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_51,shape_23716,0
block_51_trip_11_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_51,shape_23715,0
block_51_trip_12_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_51,shape_23716,0
block_51_trip_13_service_3,route_69,service_3,Górka Narodowa P+R,"",0,block_51,shape_23715,0
block_51_trip_14_service_3,route_69,service_3,Czerwone Maki P+R,"",1,block_51,shape_23716,0
block_51_trip_15_service_3,route_69,service_3,Zajezdnia Podgórze,"",0,block_51,shape_23795,0
block_52_trip_1_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_75,0
block_52_trip_2_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_3_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_4_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_5_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_6_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_7_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_8_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_9_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_10_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_11_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_12_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_13_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_14_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_15_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_16_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_17_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_18_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_19_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_20_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_21_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_22_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_23_service_3,route_809,service_3,Bronowice,"",0,block_52,shape_23430,0
block_52_trip_24_service_3,route_809,service_3,Mały Płaszów P+R,"",1,block_52,shape_23431,0
block_52_trip_25_service_3,route_809,service_3,Zaj. Nowa Huta,"",0,block_52,shape_23830,0
block_67_trip_1_service_3,route_46,service_3,Borek Fałęcki,"",0,block_67,shape_53,0
block_67_trip_2_service_3,route_46,service_3,Kopiec Wandy,"",0,block_67,shape_23446,0
block_67_trip_3_service_3,route_46,service_3,Borek Fałęcki,"",1,block_67,shape_23447,0
block_67_trip_4_service_3,route_46,service_3,Kopiec Wandy,"",0,block_67,shape_23446,0
block_67_trip_5_service_3,route_46,service_3,Borek Fałęcki,"",1,block_67,shape_23447,0
block_67_trip_6_service_3,route_46,service_3,Kopiec Wandy,"",0,block_67,shape_23446,0
block_67_trip_7_service_3,route_46,service_3,Borek Fałęcki,"",1,block_67,shape_23447,0
block_67_trip_8_service_3,route_46,service_3,Kopiec Wandy,"",0,block_67,shape_23446,0
block_67_trip_9_service_3,route_46,service_3,Borek Fałęcki,"",1,block_67,shape_23447,0
block_67_trip_10_service_3,route_46,service_3,Kopiec Wandy,"",0,block_67,shape_23446,0
block_67_trip_11_service_3,route_46,service_3,Borek Fałęcki,"",1,block_67,shape_23447,0
block_67_trip_12_service_3,route_46,service_3,Kopiec Wandy,"",0,block_67,shape_23446,0
block_67_trip_13_service_3,route_46,service_3,Borek Fałęcki,"",1,block_67,shape_23447,0
block_67_trip_14_service_3,route_46,service_3,Kopiec Wandy,"",0,block_67,shape_23446,0
block_67_trip_15_service_3,route_46,service_3,Borek Fałęcki,"",1,block_67,shape_23447,0
block_67_trip_16_service_3,route_46,service_3,Kopiec Wandy,"",0,block_67,shape_23446,0
block_67_trip_17_service_3,route_46,service_3,Borek Fałęcki,"",1,block_67,shape_23447,0
block_67_trip_18_service_3,route_46,service_3,Zajezdnia Podgórze,"",0,block_67,shape_23450,0
block_68_trip_1_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_161,0
block_68_trip_2_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_3_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_4_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_5_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_6_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_7_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_8_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_9_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_10_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_11_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_12_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_13_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_14_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_15_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_16_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_17_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_18_service_3,route_62,service_3,Kurdwanów P+R,"",1,block_68,shape_23458,0
block_68_trip_19_service_3,route_62,service_3,Bronowice Małe,"",0,block_68,shape_23457,0
block_68_trip_20_service_3,route_62,service_3,Zaj. Nowa Huta,"",0,block_68,shape_11,0
block_81_trip_1_service_3,route_63,service_3,Górka Narodowa P+R,"",0,block_81,shape_93,0
block_81_trip_2_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_81,shape_23471,0
block_81_trip_3_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_81,shape_23472,0
block_81_trip_4_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_81,shape_23471,0
block_81_trip_5_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_81,shape_23472,0
block_81_trip_6_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_81,shape_23471,0
block_81_trip_7_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_81,shape_23472,0
block_81_trip_8_service_3,route_63,service_3,Zaj. Nowa Huta,"",0,block_81,shape_164,0
block_82_trip_1_service_3,route_63,service_3,Górka Narodowa P+R,"",0,block_82,shape_93,0
block_82_trip_2_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_82,shape_23471,0
block_82_trip_3_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_82,shape_23472,0
block_82_trip_4_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_82,shape_23471,0
block_82_trip_5_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_82,shape_23472,0
block_82_trip_6_service_3,route_63,service_3,Kurdwanów P+R,"",0,block_82,shape_23471,0
block_82_trip_7_service_3,route_63,service_3,Górka Narodowa P+R,"",1,block_82,shape_23472,0
block_82_trip_8_service_3,route_63,service_3,Zaj. Nowa Huta,"",0,block_82,shape_164,0
block_95_trip_1_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23483,0
block_95_trip_2_service_3,route_70,service_3,Os.Piastów,"",0,block_95,shape_23478,0
block_95_trip_3_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23479,0
block_95_trip_4_service_3,route_70,service_3,Os.Piastów,"",0,block_95,shape_23478,0
block_95_trip_5_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23479,0
block_95_trip_6_service_3,route_70,service_3,Os.Piastów,"",0,block_95,shape_23478,0
block_95_trip_7_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23479,0
block_95_trip_8_service_3,route_70,service_3,Os.Piastów,"",0,block_95,shape_23478,0
block_95_trip_9_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23479,0
block_95_trip_10_service_3,route_70,service_3,Os.Piastów,"",0,block_95,shape_23478,0
block_95_trip_11_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23479,0
block_95_trip_12_service_3,route_70,service_3,Os.Piastów,"",0,block_95,shape_23478,0
block_95_trip_13_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23479,0
block_95_trip_14_service_3,route_70,service_3,Os.Piastów,"",0,block_95,shape_23478,0
block_95_trip_15_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23479,0
block_95_trip_16_service_3,route_70,service_3,Os.Piastów,"",0,block_95,shape_23478,0
block_95_trip_17_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_95,shape_23479,0
block_95_trip_18_service_3,route_70,service_3,Zajezdnia Podgórze,"",0,block_95,shape_23481,0
block_96_trip_1_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_96,shape_23483,0
block_96_trip_2_service_3,route_70,service_3,Os.Piastów,"",0,block_96,shape_23478,0
block_96_trip_3_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_96,shape_23479,0
block_96_trip_4_service_3,route_70,service_3,Os.Piastów,"",0,block_96,shape_23478,0
block_96_trip_5_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_96,shape_23479,0
block_96_trip_6_service_3,route_70,service_3,Os.Piastów,"",0,block_96,shape_23478,0
block_96_trip_7_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_96,shape_23479,0
block_96_trip_8_service_3,route_70,service_3,Zajezdnia Podgórze,"",0,block_96,shape_23481,0
block_97_trip_1_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_97,shape_23483,0
block_97_trip_2_service_3,route_70,service_3,Os.Piastów,"",0,block_97,shape_23478,0
block_97_trip_3_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_97,shape_23479,0
block_97_trip_4_service_3,route_70,service_3,Os.Piastów,"",0,block_97,shape_23478,0
block_97_trip_5_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_97,shape_23479,0
block_97_trip_6_service_3,route_70,service_3,Os.Piastów,"",0,block_97,shape_23478,0
block_97_trip_7_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_97,shape_23479,0
block_97_trip_8_service_3,route_70,service_3,Os.Piastów,"",0,block_97,shape_23478,0
block_97_trip_9_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_97,shape_23479,0
block_97_trip_10_service_3,route_70,service_3,Os.Piastów,"",0,block_97,shape_23478,0
block_97_trip_11_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_97,shape_23479,0
block_97_trip_12_service_3,route_70,service_3,Os.Piastów,"",0,block_97,shape_23478,0
block_97_trip_13_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_97,shape_23479,0
block_97_trip_14_service_3,route_70,service_3,Os.Piastów,"",0,block_97,shape_23478,0
block_97_trip_15_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_97,shape_23479,0
block_97_trip_16_service_3,route_70,service_3,Zajezdnia Podgórze,"",0,block_97,shape_23481,0
block_98_trip_1_service_3,route_70,service_3,Os.Piastów,"",0,block_98,shape_23480,0
block_98_trip_2_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_98,shape_23479,0
block_98_trip_3_service_3,route_70,service_3,Os.Piastów,"",0,block_98,shape_23478,0
block_98_trip_4_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_98,shape_23479,0
block_98_trip_5_service_3,route_70,service_3,Os.Piastów,"",0,block_98,shape_23478,0
block_98_trip_6_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_98,shape_23479,0
block_98_trip_7_service_3,route_70,service_3,Os.Piastów,"",0,block_98,shape_23478,0
block_98_trip_8_service_3,route_70,service_3,Zaj. Nowa Huta,"",0,block_98,shape_23482,0
block_99_trip_1_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_99,shape_23483,0
block_99_trip_2_service_3,route_70,service_3,Os.Piastów,"",0,block_99,shape_23478,0
block_99_trip_3_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_99,shape_23479,0
block_99_trip_4_service_3,route_70,service_3,Os.Piastów,"",0,block_99,shape_23478,0
block_99_trip_5_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_99,shape_23479,0
block_99_trip_6_service_3,route_70,service_3,Os.Piastów,"",0,block_99,shape_23478,0
block_99_trip_7_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_99,shape_23479,0
block_99_trip_8_service_3,route_70,service_3,Os.Piastów,"",0,block_99,shape_23478,0
block_99_trip_9_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_99,shape_23479,0
block_99_trip_10_service_3,route_70,service_3,Os.Piastów,"",0,block_99,shape_23478,0
block_99_trip_11_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_99,shape_23479,0
block_99_trip_12_service_3,route_70,service_3,Os.Piastów,"",0,block_99,shape_23478,0
block_99_trip_13_service_3,route_70,service_3,Czerwone Maki P+R,"",1,block_99,shape_23479,0
block_99_trip_14_service_3,route_70,service_3,Os.Piastów,"",0,block_99,shape_23478,0
